InvoiceDate,StockCode,Quantity,Quantity Prediction
2011-11-06,21991,2,2.0732634
2011-11-06,23390,11,11.379891
2011-11-06,23396,10,10.121248
2011-11-06,23539,1,1.799118
2011-11-06,85032C,10,10.10765
2011-11-06,23169,15,14.916297
2011-11-06,22998,87,85.45259
2011-11-06,22779,1,1.3116702
2011-11-06,22175,2,2.0155878
2011-11-06,21824,54,54.04785
2011-11-06,22292,4,4.2285395
2011-11-06,21156,10,9.939942
2011-11-06,22997,10,10.252573
2011-11-06,22661,13,13.001636
2011-11-06,22720,20,20.066977
2011-11-06,22718,24,24.05371
2011-11-06,22551,77,77.0797
2011-11-06,23391,4,4.0575533
2011-11-06,82486,10,9.93288
2011-11-06,22178,23,23.132454
2011-11-06,23206,34,34.14963
2011-11-06,20971,29,28.939663
2011-11-06,23166,2,2.5067177
2011-11-06,21804,14,14.323268
2011-11-06,72780,12,12.216968
2011-11-06,22170,2,2.0215197
2011-11-06,23395,12,12.013951
2011-11-06,22169,2,1.9604709
2011-11-06,23341,6,6.1004863
2011-11-06,82578,2,2.04046
2011-11-06,23168,16,15.841579
2011-11-06,22776,3,3.040464
2011-11-06,48138,7,7.1582522
2011-11-06,22285,4,4.1494346
2011-11-06,22863,1,1.0627674
2011-11-06,84029G,58,58.62658
2011-11-06,21912,4,4.0878305
2011-11-06,23208,114,113.64879
2011-11-06,22994,38,38.234825
2011-11-06,23076,96,96.27669
2011-11-06,23284,56,56.1721
2011-11-06,21668,12,12.429223
2011-11-06,23165,12,12.2562475
2011-11-06,21844,24,24.236864
2011-11-06,21843,7,6.8460546
2011-11-06,22593,12,11.847438
2011-11-06,22993,47,46.5457
2011-11-06,23394,10,10.096813
2011-11-06,22376,1,1.0180693
2011-11-06,22400,14,14.059484
2011-11-06,22294,4,4.344625
2011-11-06,21175,16,16.065765
2011-11-06,85150,1,1.6517377
2011-11-06,21669,12,12.264924
2011-11-06,84978,18,17.634142
2011-11-06,23306,4,4.094846
2011-11-06,23541,2,2.7258267
2011-11-06,22866,30,29.496365
2011-11-06,35913B,1,1.2970796
2011-11-06,22421,3,3.209558
2011-11-06,22173,7,6.878355
2011-11-06,22293,4,4.0939465
2011-11-06,22577,72,70.43661
2011-11-06,22867,47,47.11022
2011-11-06,22859,1,1.5819466
2011-11-06,21415,2,2.109607
2011-11-06,22171,4,4.2609606
2011-11-06,23545,25,24.968111
2011-11-06,16012,24,24.332436
2011-11-06,22996,12,11.884902
2011-11-06,23392,10,10.327776
2011-11-06,22544,26,25.921347
2011-11-06,21232,25,24.663698
2011-11-06,48129,2,2.1440008
2011-11-06,22296,25,25.24192
2011-11-06,21411,15,15.01143
2011-11-06,23342,1,0.9609797
2011-11-06,22694,46,46.23477
2011-11-06,22578,95,92.96712
2011-11-06,23074,4,4.091797
2011-11-06,21385,6,6.2008944
2011-11-06,85040A,54,53.753475
2011-11-06,20719,24,23.96915
2011-11-06,23207,24,24.224045
2011-11-06,21908,6,6.007969
2011-11-06,22487,3,2.9094672
2011-11-06,23393,15,15.447701
2011-11-06,23167,16,16.026604
2011-11-06,21555,6,6.0582232
2011-11-06,22617,6,6.14992
2011-11-06,22374,2,1.9032928
2011-11-06,22559,4,4.220823
2011-11-06,23543,17,17.051474
2011-11-06,22865,80,79.81549
2011-11-06,22995,13,13.319862
2011-11-06,22295,2,2.203284
2011-11-06,72741,90,90.01728
2011-11-07,22560,24,24.32165
2011-11-07,23570,408,406.0505
2011-11-07,23208,12,11.78025
2011-11-07,23014,2,2.1462884
2011-11-07,47503A,24,24.072266
2011-11-07,22891,10,9.828467
2011-11-07,22335,22,22.180788
2011-11-07,23110,6,6.0566087
2011-11-07,23235,1,1.0841994
2011-11-07,21755,3,2.9734926
2011-11-07,23025,6,6.134069
2011-11-07,23323,6,5.911252
2011-11-07,22666,9,9.350696
2011-11-07,22965,1,1.1230611
2011-11-07,22097,7,6.477729
2011-11-07,20758,3,2.9274411
2011-11-07,POST,13,12.913512
2011-11-07,37449,2,1.9572995
2011-11-07,22534,24,23.967346
2011-11-07,21791,239,237.67784
2011-11-07,51014C,240,239.34126
2011-11-07,20686,2,2.0140314
2011-11-07,22413,12,12.302375
2011-11-07,22476,4,4.1593637
2011-11-07,23238,26,26.22576
2011-11-07,22940,9,9.097498
2011-11-07,20756,3,3.0564842
2011-11-07,23295,8,9.172446
2011-11-07,82001S,27,27.204191
2011-11-07,23566,12,13.525508
2011-11-07,22262,12,12.067144
2011-11-07,21428,1,1.0691099
2011-11-07,23504,151,150.54218
2011-11-07,22585,18,18.234417
2011-11-07,21508,12,12.031213
2011-11-07,21817,36,36.27353
2011-11-07,22644,6,6.153246
2011-11-07,22771,60,60.557144
2011-11-07,20757,3,2.8220365
2011-11-07,22551,168,168.05023
2011-11-07,21668,66,66.39851
2011-11-07,22069,3,2.855411
2011-11-07,51014A,24,23.828941
2011-11-07,23200,5,5.5550613
2011-11-07,22467,53,53.085506
2011-11-07,22595,36,36.131382
2011-11-07,22558,1,1.9153502
2011-11-07,22730,6,6.2385936
2011-11-07,84879,24,25.517328
2011-11-07,82484,4,4.5308576
2011-11-07,22070,1,1.3806133
2011-11-07,20973,136,136.30684
2011-11-07,22475,2,1.8916341
2011-11-07,72127,3,3.422699
2011-11-07,22747,2,2.1571023
2011-11-07,21373,3,3.453713
2011-11-07,85176,13,13.048212
2011-11-07,23542,4,3.768958
2011-11-07,22333,8,8.029098
2011-11-07,21094,18,18.340233
2011-11-07,20978,1,1.2150239
2011-11-07,21990,17,17.025368
2011-11-07,23185,6,6.014455
2011-11-07,21372,5,4.962457
2011-11-07,21818,92,92.3629
2011-11-07,21213,24,25.093271
2011-11-07,22966,36,35.929436
2011-11-07,23457,2,2.1368868
2011-11-07,85177,12,12.376588
2011-11-07,22492,207,207.69826
2011-11-07,23237,1,1.1494352
2011-11-07,23503,145,145.51045
2011-11-07,20970,4,3.946906
2011-11-07,22796,2,2.0477753
2011-11-07,23322,15,15.231649
2011-11-07,22775,24,24.300264
2011-11-07,23569,17,18.26067
2011-11-07,21671,36,36.00773
2011-11-07,23314,4,4.3341136
2011-11-07,20760,3,2.991617
2011-11-07,21115,1,1.1425754
2011-11-07,20712,32,32.155087
2011-11-07,22635,2,1.9602349
2011-11-07,23199,39,38.25284
2011-11-07,22093,47,47.503654
2011-11-07,37450,3,2.9997723
2011-11-07,21934,13,13.069783
2011-11-07,22424,1,0.98116314
2011-11-07,21914,19,18.30692
2011-11-07,85099C,32,31.735785
2011-11-07,22748,2,2.0101202
2011-11-07,23394,7,7.0636945
2011-11-07,23367,133,133.00365
2011-11-07,22096,5,5.1723523
2011-11-07,22805,36,36.0821
2011-11-07,23255,4,4.003085
2011-11-07,23454,2,3.1696606
2011-11-07,21356,3,3.0304189
2011-11-07,22384,30,30.018465
2011-11-07,22567,4,4.2061467
2011-11-07,23502,14,14.134967
2011-11-07,23460,2,3.175155
2011-11-07,21108,36,32.48033
2011-11-07,23455,2,1.5165186
2011-11-07,23236,2,2.4579842
2011-11-07,22818,60,60.175404
2011-11-07,22731,2,2.1326957
2011-11-07,21819,15,15.364542
2011-11-07,22095,5,4.94235
2011-11-07,21824,24,23.979637
2011-11-07,23300,122,122.35888
2011-11-07,84849D,2,2.1010406
2011-11-07,23456,4,4.0473046
2011-11-07,15056BL,2,2.0877686
2011-11-07,23256,6,5.8738995
2011-11-07,22375,4,3.8900223
2011-11-07,23313,101,101.48563
2011-11-07,22418,50,50.294434
2011-11-07,23263,2,3.1537323
2011-11-07,23534,20,20.898775
2011-11-07,72232,12,12.042651
2011-11-07,23508,74,74.013275
2011-11-07,22571,23,23.012817
2011-11-07,20713,12,11.944365
2011-11-07,21354,2,2.0734258
2011-11-07,22269,16,15.985345
2011-11-07,75049L,2,2.351175
2011-11-07,22646,1,1.34806
2011-11-07,22383,13,13.080831
2011-11-07,23393,13,13.411338
2011-11-07,23121,24,24.031126
2011-11-07,22063,2,1.9655634
2011-11-07,84406B,1,1.2738143
2011-11-07,22199,1,0.95777345
2011-11-07,22683,1,1.0622197
2011-11-07,23201,330,328.91412
2011-11-07,23438,12,12.153072
2011-11-07,22616,138,136.93654
2011-11-07,21620,2,2.078281
2011-11-07,37447,12,11.906714
2011-11-07,23348,2,1.9044317
2011-11-07,84279P,3,3.000925
2011-11-07,21619,26,26.075293
2011-11-07,85123A,95,93.33035
2011-11-07,22625,4,3.9723868
2011-11-07,23371,63,62.94055
2011-11-07,22200,4,3.939646
2011-11-07,23507,40,39.482502
2011-11-07,23326,6,7.9041486
2011-11-07,22613,1,1.0185705
2011-11-07,21874,12,13.029962
2011-11-07,23089,2,2.1587918
2011-11-07,23012,6,6.0738153
2011-11-07,21519,24,23.940685
2011-11-07,21770,7,7.0071287
2011-11-07,20846,4,4.428386
2011-11-07,22661,1,1.2761782
2011-11-07,21494,6,6.0673203
2011-11-07,23564,12,13.307805
2011-11-07,21258,5,4.9803047
2011-11-07,85199S,1,2.1790805
2011-11-07,22406,1,0.8824345
2011-11-07,84012,24,24.08268
2011-11-07,21975,2,2.391095
2011-11-07,22303,12,12.949632
2011-11-07,21935,12,12.008831
2011-11-07,85034C,24,24.219845
2011-11-07,22025,12,11.977808
2011-11-07,23437,24,24.369328
2011-11-07,22197,2012,2001.7579
2011-11-07,22752,5,4.900639
2011-11-07,22059,2,2.2078457
2011-11-07,21875,12,12.2827635
2011-11-07,22357,1,0.9469931
2011-11-07,22500,1,1.039417
2011-11-07,23123,12,12.112428
2011-11-07,23207,96,96.51657
2011-11-07,90099,1,1.2954476
2011-11-07,22061,5,5.1488895
2011-11-07,85123a,3,3.0369601
2011-11-07,22996,121,121.95146
2011-11-07,22678,4,4.0346694
2011-11-07,35471D,10,9.963201
2011-11-07,47559B,22,21.999397
2011-11-07,21773,2,2.0326452
2011-11-07,90162B,6,6.1975045
2011-11-07,23532,4,4.002595
2011-11-07,23122,26,25.992537
2011-11-07,21944,1,1.0945119
2011-11-07,23265,16,15.761555
2011-11-07,23342,2,1.9493012
2011-11-07,22111,52,52.180283
2011-11-07,22566,12,12.045939
2011-11-07,23231,50,50.348072
2011-11-07,37446,3,3.1123452
2011-11-07,21559,3,3.4533572
2011-11-07,21930,34,34.00448
2011-11-07,22894,1,1.0069797
2011-11-07,22989,3,3.255763
2011-11-07,22892,24,24.453314
2011-11-07,23439,146,146.63231
2011-11-07,22794,2,1.9217341
2011-11-07,23114,9,9.146324
2011-11-07,23293,72,72.30989
2011-11-07,22634,2,1.8971497
2011-11-07,23445,20,19.978182
2011-11-07,23565,12,13.938718
2011-11-07,84519A,6,5.887723
2011-11-07,23013,1,1.1335305
2011-11-07,22621,1,1.6691867
2011-11-07,22990,1,1.1383144
2011-11-07,21947,12,11.840467
2011-11-07,21890,26,26.272097
2011-11-07,15056N,1,1.2833066
2011-11-07,85017B,11,11.288344
2011-11-07,21761,1,1.4154099
2011-11-07,48194,11,10.863226
2011-11-07,85032B,3,2.9799457
2011-11-07,23370,50,50.38948
2011-11-07,21162,4,4.3689756
2011-11-07,21618,14,14.097055
2011-11-07,23168,6,6.0484443
2011-11-07,21174,2,3.0263412
2011-11-07,85049a,1,1.237909
2011-11-07,23369,61,61.00718
2011-11-07,82551,28,28.105057
2011-11-07,22099,41,40.799507
2011-11-07,23401,2,2.0143962
2011-11-07,23349,48,48.207943
2011-11-07,23212,7,7.3772397
2011-11-07,22795,2,2.0109272
2011-11-07,85066,3,3.0283332
2011-11-07,22100,6,5.9686112
2011-11-07,22068,2,2.2369187
2011-11-07,21122,3,3.7036893
2011-11-07,84535B,18,17.188747
2011-11-07,23505,75,75.12815
2011-11-07,23234,15,14.93257
2011-11-07,23183,1,1.0235931
2011-11-07,23115,9,9.051456
2011-11-07,22064,2,2.0402486
2011-11-07,85049e,1,1.0131341
2011-11-07,23324,2,2.096785
2011-11-07,20668,600,595.9539
2011-11-07,22065,54,53.221863
2011-11-07,23158,13,13.141866
2011-11-07,DOT,1,0.0
2011-11-07,22684,3,3.1370754
2011-11-07,47518F,24,24.249989
2011-11-07,23325,2,2.59946
2011-11-07,84536B,2,1.7922095
2011-11-07,20685,8,8.31013
2011-11-07,23232,100,100.38998
2011-11-07,23312,16,16.104334
2011-11-07,22770,1,0.88125956
2011-11-07,21988,1,1.5289885
2011-11-07,22328,2,2.2651243
2011-11-07,21355,2,1.941434
2011-11-07,21813,6,5.735593
2011-11-07,21802,5,5.2482715
2011-11-07,22024,12,11.984607
2011-11-07,23338,1,1.1927289
2011-11-07,23182,50,49.886024
2011-11-07,22371,8,7.957933
2011-11-07,23233,50,50.3035
2011-11-07,22294,24,24.115267
2011-11-07,22207,3,3.1085296
2011-11-07,22107,2,2.0492454
2011-11-07,37448,4,4.261426
2011-11-07,22593,48,48.176537
2011-11-07,84509A,16,16.104475
2011-11-07,23264,40,40.229683
2011-11-07,20886,1,1.0637313
2011-11-07,22376,6,5.993575
2011-11-07,85049E,12,12.087513
2011-11-07,85014A,8,7.8731775
2011-11-07,90018A,3,2.7938313
2011-11-07,22969,12,12.087103
2011-11-07,22170,1,1.0185388
2011-11-07,22267,24,23.994814
2011-11-07,20956,12,12.098381
2011-11-07,21981,1,1.4786823
2011-11-07,23366,76,76.2088
2011-11-07,23186,6,5.822393
2011-11-07,21116,6,5.953747
2011-11-07,22089,8,8.048104
2011-11-07,22737,17,17.030458
2011-11-07,20974,15,14.296789
2011-11-07,85099F,35,34.861305
2011-11-07,23535,21,21.995035
2011-11-07,21932,2,2.234984
2011-11-07,22386,35,34.680046
2011-11-07,48111,1,1.0252945
2011-11-07,23192,151,150.54172
2011-11-07,84580,1,1.0125282
2011-11-07,21121,4,4.138426
2011-11-07,23538,1,1.1147251
2011-11-07,22812,11,11.099336
2011-11-07,23493,171,171.8078
2011-11-07,22951,1,1.6598779
2011-11-07,21745,24,24.056578
2011-11-07,22690,4,3.9894445
2011-11-07,23196,3,3.3232822
2011-11-07,22472,3,2.9395616
2011-11-07,23355,141,141.85675
2011-11-07,85049G,3,3.1591513
2011-11-07,22668,1,1.076614
2011-11-07,22960,28,28.12448
2011-11-07,22952,301,301.87204
2011-11-07,23077,370,371.62042
2011-11-07,21015,24,24.101524
2011-11-07,22471,3,2.9696813
2011-11-07,85173,1,1.1616539
2011-11-07,23317,11,10.989963
2011-11-07,23483,84,84.13536
2011-11-07,71053,4,4.102762
2011-11-07,22411,56,55.924156
2011-11-07,21166,40,39.660908
2011-11-07,23298,9,9.39332
2011-11-07,84947,6,6.5691276
2011-11-07,20657,4,3.8906934
2011-11-07,21264,12,11.995015
2011-11-07,23396,5,5.0648403
2011-11-07,22080,1,1.2824891
2011-11-07,22342,24,24.130075
2011-11-07,23034,18,18.27682
2011-11-07,21014,48,48.5025
2011-11-07,35953,48,47.591187
2011-11-07,23479,13,13.987982
2011-11-07,85114B,2,1.9889089
2011-11-07,23100,1,1.6430118
2011-11-07,23352,24,24.21166
2011-11-07,23357,1,1.4359156
2011-11-07,23243,9,9.274759
2011-11-07,79164,18,15.913328
2011-11-07,21844,6,6.1968884
2011-11-07,71459,96,95.8791
2011-11-07,22961,97,97.27408
2011-11-07,23681,20,0.0
2011-11-07,22340,26,25.963058
2011-11-07,22948,24,23.822638
2011-11-07,22549,14,13.707132
2011-11-07,21669,60,60.288185
2011-11-07,22801,1,0.975898
2011-11-07,22950,12,11.641156
2011-11-07,23539,1,1.581122
2011-11-07,21586,192,192.50081
2011-11-07,23101,31,31.400896
2011-11-07,20711,14,14.00548
2011-11-07,23582,227,228.49396
2011-11-07,20679,6,6.1488795
2011-11-07,22445,1,1.0046704
2011-11-07,22623,3,3.1337519
2011-11-07,22531,10,10.013163
2011-11-07,23197,1,1.4601221
2011-11-07,22993,105,105.45805
2011-11-07,22219,34,33.857174
2011-11-07,23397,2,2.2218893
2011-11-07,22090,1,1.5313466
2011-11-07,21479,10,9.352976
2011-11-07,23494,25,24.820791
2011-11-07,23480,14,16.217028
2011-11-07,23356,1,1.8158498
2011-11-07,21833,18,17.96662
2011-11-07,23209,34,33.972046
2011-11-07,21739,1,1.0230333
2011-11-07,21210,12,10.95549
2011-11-07,46000R,2,2.0613246
2011-11-07,85136A,1,0.8281783
2011-11-07,22227,57,57.27969
2011-11-07,84375,2,2.3980165
2011-11-07,22739,16,16.153568
2011-11-07,21262,6,5.9693
2011-11-07,20654,5,4.923158
2011-11-07,21892,2,2.2913554
2011-11-07,23536,7,7.663362
2011-11-07,22083,17,16.96368
2011-11-07,21741,1,0.99178934
2011-11-07,23041,2,2.1789608
2011-11-07,21429,16,16.17677
2011-11-07,23353,24,23.692139
2011-11-07,22086,539,539.85583
2011-11-07,22166,1,0.95405173
2011-11-07,22807,1,0.931713
2011-11-07,23245,6,6.408495
2011-11-07,71279,10,9.983343
2011-11-07,23318,60,60.599434
2011-11-07,23194,2,2.2749145
2011-11-07,85136C,1,1.150773
2011-11-07,85174,10,9.987948
2011-11-07,84708B,1,1.1356177
2011-11-07,23489,7,7.551795
2011-11-07,22530,24,24.005941
2011-11-07,84078A,8,8.039583
2011-11-07,20983,2,2.2567277
2011-11-07,21035,9,8.915967
2011-11-07,21992,26,26.07121
2011-11-07,21832,16,16.068655
2011-11-07,23537,1,1.1764129
2011-11-07,22297,25,25.233881
2011-11-07,23354,155,155.88785
2011-11-07,21742,1,0.973081
2011-11-07,22390,6,6.154755
2011-11-07,22694,60,60.335567
2011-11-07,23484,8,8.29079
2011-11-07,22393,6,6.1567836
2011-11-07,21245,12,12.235023
2011-11-07,23164,4,3.8646693
2011-11-07,23035,6,5.987324
2011-11-07,23583,45,45.735012
2011-11-07,46000S,6,5.9955354
2011-11-07,22594,48,48.442352
2011-11-07,22738,1,1.4889581
2011-11-07,21216,2,2.0648146
2011-11-07,23485,4,7.117808
2011-11-07,21136,16,15.996838
2011-11-07,22773,12,12.121496
2011-11-07,22082,17,17.073935
2011-11-07,22810,7,6.7187524
2011-11-07,22607,1,0.9097384
2011-11-07,21181,1,4.8078513
2011-11-07,21577,6,6.004844
2011-11-07,22720,10,10.17014
2011-11-07,23193,1,1.2214624
2011-11-07,22867,112,112.87279
2011-11-07,85014B,8,8.092509
2011-11-07,22804,2,1.9728671
2011-11-07,23490,6,5.932533
2011-11-07,84884a,2,1.8625
2011-11-07,21263,4,4.0567427
2011-11-07,20914,2,2.3845394
2011-11-07,84596F,9,9.021042
2011-11-07,22470,59,58.965622
2011-11-07,23103,2,3.0944657
2011-11-07,22992,101,101.36597
2011-11-07,21232,17,16.940042
2011-11-07,21086,1,1.3496209
2011-11-07,23247,70,70.4637
2011-11-07,22698,5,5.1713247
2011-11-07,85114A,4,4.031177
2011-11-07,20751,1,1.1827834
2011-11-07,84536A,15,15.078848
2011-11-07,23319,105,105.62709
2011-11-07,22959,50,49.611107
2011-11-07,22348,24,24.21497
2011-11-07,22995,1,1.4070232
2011-11-07,23163,1,1.1497006
2011-11-07,22697,6,6.160861
2011-11-07,21003,1,1.0305139
2011-11-07,79321,194,193.76314
2011-11-07,23188,161,159.9934
2011-11-07,21506,12,12.429852
2011-11-07,23541,11,11.392211
2011-11-07,23096,10,10.071882
2011-11-07,21615,12,12.17579
2011-11-07,21820,1,1.0908349
2011-11-07,23321,119,119.753876
2011-11-07,21172,3,3.2269104
2011-11-07,21137,10,9.555223
2011-11-07,71477,28,27.757502
2011-11-07,22865,98,98.477585
2011-11-07,90170,1,1.1692698
2011-11-07,22561,80,80.38508
2011-11-07,23166,4,4.0226493
2011-11-07,22886,1,1.2769697
2011-11-07,84988,20,20.1445
2011-11-07,22493,25,25.149248
2011-11-07,22469,91,90.23651
2011-11-07,22076,4,3.976184
2011-11-07,23360,13,13.189122
2011-11-07,23241,6,6.073761
2011-11-07,22385,22,22.017612
2011-11-07,21866,10,9.995832
2011-11-07,22944,12,12.188932
2011-11-07,22167,2,1.8519366
2011-11-07,23198,15,14.829584
2011-11-07,23029,24,24.026472
2011-11-07,21238,8,8.138025
2011-11-07,22991,59,59.436222
2011-11-07,23500,40,40.133476
2011-11-07,23240,16,16.026741
2011-11-07,22605,1,0.97769344
2011-11-07,22548,5,4.9870334
2011-11-07,22158,179,178.87543
2011-11-07,22964,3,3.2563553
2011-11-07,23469,6,6.1609087
2011-11-07,23109,8,7.8678
2011-11-07,21891,1,1.9683218
2011-11-07,23315,8,8.118629
2011-11-07,22556,12,11.750996
2011-11-07,23239,1,1.2085086
2011-11-07,21931,53,53.247334
2011-11-07,22890,3,2.8324475
2011-11-07,21865,5,4.8827977
2011-11-07,21239,8,7.7970705
2011-11-07,23350,13,13.039282
2011-11-07,22617,29,29.140945
2011-11-07,21385,8,8.122639
2011-11-07,21497,25,25.302505
2011-11-07,23462,1,1.9965761
2011-11-07,22659,30,29.644712
2011-11-07,21616,2,2.2527816
2011-11-07,20982,2,2.4082794
2011-11-07,21977,2,3.548061
2011-11-07,23094,1,1.0039489
2011-11-07,22746,2,1.9980849
2011-11-07,22554,213,212.70013
2011-11-07,22942,12,12.017532
2011-11-07,23026,6,5.9996657
2011-11-07,21731,7,7.035925
2011-11-07,23571,435,434.17883
2011-11-07,23365,116,116.06682
2011-11-07,21754,6,6.1261077
2011-11-07,22943,6,6.183142
2011-11-07,22622,5,5.1234884
2011-11-07,22374,8,7.917779
2011-11-07,48116,5,5.359424
2011-11-07,23501,1,2.2389076
2011-11-07,21430,7,6.931126
2011-11-07,22686,2,2.2370381
2011-11-07,22075,3,2.8138475
2011-11-07,21080,18,18.046385
2011-11-07,79066K,32,31.882048
2011-11-07,35954,10,9.973784
2011-11-07,21164,1,1.0751245
2011-11-07,22721,1,0.9612837
2011-11-07,84030E,6,5.9151893
2011-11-07,22813,12,12.019709
2011-11-07,22687,1,1.5835857
2011-11-07,22798,2,2.2082136
2011-11-07,82552,15,14.854638
2011-11-07,22667,4,4.2856236
2011-11-07,22236,2,1.907139
2011-11-07,22994,11,10.998259
2011-11-07,22555,3,3.1446984
2011-11-07,23316,2,1.9533818
2011-11-07,23033,12,12.194031
2011-11-07,20975,9,8.169801
2011-11-07,22636,8,7.9646726
2011-11-07,23190,14,14.254692
2011-11-07,82583,17,17.50297
2011-11-07,23108,4,4.0635433
2011-11-07,20699,1,0.99265504
2011-11-07,23691,25,0.0
2011-11-07,21993,7,7.048502
2011-11-07,21867,5,5.173101
2011-11-07,84969,1,0.9765612
2011-11-07,22736,11,11.057128
2011-11-07,84581,1,0.88340366
2011-11-07,22568,4,4.2452435
2011-11-07,23341,2,2.028285
2011-11-07,23191,14,14.311613
2011-11-07,23165,3,3.6485648
2011-11-07,21733,42,41.632202
2011-11-07,21591,36,36.441826
2011-11-07,23476,12,12.983651
2011-11-07,21912,4,4.0860567
2011-11-07,23358,1,1.2354678
2011-11-07,23307,25,25.211008
2011-11-07,85040a,3,2.8295498
2011-11-07,21328,13,13.02131
2011-11-07,22584,24,24.275522
2011-11-07,22091,36,36.055557
2011-11-07,37500,12,11.967057
2011-11-07,23581,416,416.6566
2011-11-07,23320,15,15.061883
2011-11-07,85232D,6,6.0829477
2011-11-07,23242,1,1.2974825
2011-11-07,23499,145,145.82515
2011-11-07,22670,3,3.1673317
2011-11-07,22947,8,8.156303
2011-11-07,21670,30,30.284369
2011-11-07,22577,48,48.611877
2011-11-07,23189,48,48.24587
2011-11-07,22629,79,79.23129
2011-11-07,23252,1,0.9399594
2011-11-07,21592,9,8.951755
2011-11-07,23296,12,12.291146
2011-11-07,23351,125,125.61815
2011-11-07,22945,12,11.928212
2011-11-07,22624,7,6.901056
2011-11-07,22734,87,87.375114
2011-11-07,22338,10,9.87317
2011-11-07,35001G,6,6.2985854
2011-11-07,21063,2,2.1074538
2011-11-07,22816,132,132.90305
2011-11-07,84792,2,2.0050845
2011-11-07,23031,12,12.222246
2011-11-07,22745,8,7.9323554
2011-11-07,23395,5,4.9481244
2011-11-07,21933,4,4.2739186
2011-11-07,22772,36,36.39187
2011-11-07,23398,16,15.990689
2011-11-07,23359,1,1.3706563
2011-11-07,84929,10,10.862482
2011-11-07,21260,2,2.0615246
2011-11-07,20802,6,6.3106675
2011-11-07,23032,18,18.34993
2011-11-07,23497,38,39.078545
2011-11-07,22372,6,5.8649116
2011-11-07,20750,1,1.0982461
2011-11-07,22866,158,159.19804
2011-11-07,85015,24,24.170347
2011-11-07,82616B,12,12.0719595
2011-11-07,22735,11,11.159739
2011-11-07,84945,204,203.90419
2011-11-07,23473,12,12.271564
2011-11-07,22699,6,6.6534824
2011-11-07,22077,51,50.822678
2011-11-07,22553,13,12.95324
2011-11-07,21485,12,12.113661
2011-11-07,22722,12,11.939536
2011-11-07,85152,8,8.317934
2011-11-07,21155,11,10.990146
2011-11-07,23415,12,11.991555
2011-11-07,22381,11,11.17641
2011-11-07,23132,3,3.7625194
2011-11-07,23344,567,561.7258
2011-11-07,22913,1,0.9734845
2011-11-07,22651,12,12.126901
2011-11-07,21811,106,106.201416
2011-11-07,21948,1,1.2555286
2011-11-07,21989,5,4.931156
2011-11-07,23172,3,3.5952253
2011-11-07,21066,42,39.14216
2011-11-07,16169E,100,100.24909
2011-11-07,20674,12,12.039545
2011-11-07,85049A,12,12.281832
2011-11-07,84978,164,163.29895
2011-11-07,90208,1,0.97366023
2011-11-07,22363,1,1.1519222
2011-11-07,20828,3,2.9718544
2011-11-07,21471,1,0.93559945
2011-11-07,35646,6,6.02197
2011-11-07,23203,384,384.7476
2011-11-07,23154,72,72.05782
2011-11-07,21877,12,12.114365
2011-11-07,23530,6,6.5874734
2011-11-07,22139,38,38.182228
2011-11-07,23382,7,6.183856
2011-11-07,22045,25,24.99272
2011-11-07,82486,4,4.0819798
2011-11-07,84877B,24,24.359608
2011-11-07,22630,3,3.2063866
2011-11-07,82494L,6,6.4722657
2011-11-07,22846,7,6.9885774
2011-11-07,22757,6,5.631812
2011-11-07,84836,51,51.307827
2011-11-07,21034,7,6.9124584
2011-11-07,20969,4,4.2134624
2011-11-07,23308,1,1.8589227
2011-11-07,21558,5,4.9927487
2011-11-07,21411,1,0.9769603
2011-11-07,23553,4,7.054747
2011-11-07,22912,1,1.0314156
2011-11-07,21242,13,13.149882
2011-11-07,84378,2,2.714284
2011-11-07,21407,1,0.97505474
2011-11-07,15056bl,2,1.8301916
2011-11-07,21251,6,6.015877
2011-11-07,21704,2,3.2766516
2011-11-07,22632,18,19.140657
2011-11-07,22904,6,5.9399543
2011-11-07,21822,12,11.926598
2011-11-07,22896,2,1.9416075
2011-11-07,23333,1,1.3414816
2011-11-07,23426,19,19.23902
2011-11-07,22362,1,0.9635178
2011-11-07,22125,8,0.0
2011-11-07,82482,8,9.083752
2011-11-07,22192,6,6.061908
2011-11-07,22976,12,12.001001
2011-11-07,23274,12,12.033389
2011-11-07,22851,1,1.277014
2011-11-07,84510A,14,14.081346
2011-11-07,23514,7,7.104583
2011-11-07,22756,6,5.945141
2011-11-07,23080,3,3.1494708
2011-11-07,22441,8,8.151967
2011-11-07,21809,48,48.448444
2011-11-07,23005,174,174.07475
2011-11-07,21243,12,12.061494
2011-11-07,22902,5,4.9745016
2011-11-07,22755,8,7.9164186
2011-11-07,22379,7,7.1012077
2011-11-07,22847,6,5.9734354
2011-11-07,22598,10,10.115716
2011-11-07,84380,1,1.7229793
2011-11-07,21786,1,0.9997729
2011-11-07,22840,2,2.2015789
2011-11-07,23513,1,1.3120912
2011-11-07,23075,2,2.0692482
2011-11-07,23554,1,3.2033436
2011-11-07,23227,30,30.125008
2011-11-07,22727,71,71.51141
2011-11-07,90059C,1,1.8313572
2011-11-07,22120,2,1.9894083
2011-11-07,22141,14,14.219308
2011-11-07,23376,138,138.12776
2011-11-07,20775,2,2.0745285
2011-11-07,20718,3,3.52423
2011-11-07,23267,2,2.0472808
2011-11-07,23404,2,2.5391338
