InvoiceDate,StockCode,Quantity,Quantity Prediction
2011-11-06,84832,30,33.67023
2011-11-06,71477,13,20.405502
2011-11-06,21618,19,20.396408
2011-11-06,22208,4,4.9233613
2011-11-06,22795,6,5.9340806
2011-11-06,85066,7,9.890675
2011-11-06,23349,2,6.91766
2011-11-06,21114,5,6.522314
2011-11-06,82551,2,2.257956
2011-11-06,23369,3,3.850861
2011-11-06,23566,12,13.199324
2011-11-06,20973,39,43.289253
2011-11-06,21817,25,31.328224
2011-11-06,22621,12,19.269972
2011-11-06,21213,50,60.912453
2011-11-06,23294,156,163.74362
2011-11-06,22585,37,43.179703
2011-11-06,23014,5,5.1931443
2011-11-06,22560,98,108.45634
2011-11-06,51014A,36,46.110165
2011-11-06,23200,50,53.20069
2011-11-06,22666,26,41.2351
2011-11-06,POST,12,12.007807
2011-11-06,22424,1,1.1994728
2011-11-06,21122,1,2.600542
2011-11-06,22819,24,25.883236
2011-11-06,22209,2,2.686893
2011-11-06,22822,1,1.2829908
2011-11-06,84006,6,6.0174966
2011-11-06,21326,36,42.739727
2011-11-06,21619,20,22.516787
2011-11-06,23348,18,19.678041
2011-11-06,22794,2,1.8249344
2011-11-06,22831,2,1.9978784
2011-11-06,20685,16,18.282036
2011-11-06,22203,1,1.1584386
2011-11-06,22434,3,3.4311528
2011-11-06,21976,52,56.67167
2011-11-06,22267,2,5.8188396
2011-11-06,22547,1,1.1582054
2011-11-06,22705,25,29.966099
2011-11-06,20846,6,8.0223
2011-11-06,21814,2,2.2017899
2011-11-06,21815,2,2.7184916
2011-11-06,22827,1,1.2617277
2011-11-06,21055,1,1.2929286
2011-11-06,84926E,12,13.770775
2011-11-06,22266,7,19.783443
2011-11-06,22265,8,8.890308
2011-11-06,23293,45,49.880634
2011-11-06,48194,13,12.965593
2011-11-06,21890,7,7.6553483
2011-11-06,23013,4,4.526407
2011-11-06,23370,22,25.065722
2011-11-06,21159,6,10.37591
2011-11-06,22384,121,129.05292
2011-11-06,20992,9,15.940337
2011-11-06,23368,16,19.440035
2011-11-06,21617,2,3.8161178
2011-11-06,21616,54,57.28978
2011-11-06,23350,19,23.094666
2011-11-06,22797,2,1.8464836
2011-11-06,21899,5,5.6276784
2011-11-06,21564,1,1.0399274
2011-11-06,22701,1,1.2493232
2011-11-06,21239,1,1.1010503
2011-11-06,82567,5,4.471146
2011-11-06,23026,10,11.112486
2011-11-06,21981,6,8.35621
2011-11-06,21164,11,11.714457
2011-11-06,21977,48,51.41182
2011-11-06,23366,7,20.933361
2011-11-06,22493,2,2.7774053
2011-11-06,22622,7,7.0057664
2011-11-06,22817,36,37.81931
2011-11-06,51014L,48,50.28257
2011-11-06,22211,5,6.6300826
2011-11-06,20839,18,19.93948
2011-11-06,23571,67,74.41251
2011-11-06,21891,40,64.420265
2011-11-06,20996,4,7.6269174
2011-11-06,23365,16,17.265978
2011-11-06,22561,20,22.204119
2011-11-06,23027,12,12.186844
2011-11-06,22702,2,2.0457768
2011-11-06,23186,3,5.4263177
2011-11-06,22252,6,7.1519303
2011-11-06,23568,12,12.624798
2011-11-06,23184,39,39.95017
2011-11-06,21818,76,82.76718
2011-11-06,23185,6,6.2864413
2011-11-06,85176,3,3.1800408
2011-11-06,23199,10,10.717045
2011-11-06,22210,4,5.4712653
2011-11-06,23569,19,20.90088
2011-11-06,72122,4,3.5920835
2011-11-06,21115,4,4.303968
2011-11-06,20712,20,24.606123
2011-11-06,22796,4,3.9086833
2011-11-06,22492,36,44.763596
2011-11-06,22431,1,2.6422772
2011-11-06,21563,2,2.1727266
2011-11-06,21819,13,17.977797
2011-11-06,22818,12,14.51421
2011-11-06,23570,57,62.57515
2011-11-06,23367,26,29.802998
2011-11-06,51014C,24,27.336985
2011-11-06,35004B,2,3.4741654
2011-11-06,23295,21,27.816956
2011-11-06,16225,2,3.2149034
2011-11-06,82616C,1,1.6161121
2011-11-06,21162,14,20.367306
2011-11-06,23300,78,83.00519
2011-11-06,23170,2,3.5790467
2011-11-06,46000M,8,8.68881
2011-11-06,22717,24,25.384998
2011-11-06,22441,1,1.5614246
2011-11-06,22505,3,3.2230105
2011-11-06,21166,20,30.386284
2011-11-06,72799C,2,1.9919399
2011-11-06,23283,13,13.653689
2011-11-06,48111,2,2.1246247
2011-11-06,35910B,1,0.0
2011-11-06,23538,1,1.6138872
2011-11-06,23343,67,74.294075
2011-11-06,21991,2,2.1136112
2011-11-06,23390,11,11.004764
2011-11-06,23396,10,9.995172
2011-11-06,23539,1,1.5021013
2011-11-06,85032C,10,9.332308
2011-11-06,23169,15,17.072083
2011-11-06,22998,87,103.572586
2011-11-06,22779,1,1.458651
2011-11-06,22175,2,2.153812
2011-11-06,21824,54,64.78088
2011-11-06,22292,4,4.688128
2011-11-06,21156,10,10.979656
2011-11-06,22997,10,11.912775
2011-11-06,22661,13,13.96376
2011-11-06,22720,20,24.28568
2011-11-06,22718,24,25.117792
2011-11-06,22551,77,82.93699
2011-11-06,23391,4,3.5475593
2011-11-06,82486,10,11.003277
2011-11-06,22178,23,32.317146
2011-11-06,23206,34,39.232864
2011-11-06,20971,29,31.147146
2011-11-06,23166,2,2.4057336
2011-11-06,21804,14,16.282211
2011-11-06,72780,12,12.99296
2011-11-06,22170,2,2.0947137
2011-11-06,23395,12,12.651806
2011-11-06,22169,2,2.3255715
2011-11-06,23341,6,5.733581
2011-11-06,82578,2,2.1049428
2011-11-06,23168,16,19.531319
2011-11-06,22776,3,2.74931
2011-11-06,48138,7,6.9218984
2011-11-06,22285,4,6.010799
2011-11-06,22863,1,1.3085111
2011-11-06,84029G,58,64.35169
2011-11-06,21912,4,4.5599217
2011-11-06,23208,114,118.625114
2011-11-06,22994,38,40.46779
2011-11-06,23076,96,102.424644
2011-11-06,23284,56,60.055878
2011-11-06,21668,12,17.989683
2011-11-06,23165,12,13.989891
2011-11-06,21844,24,25.915947
2011-11-06,21843,7,8.028405
2011-11-06,22593,12,14.441643
2011-11-06,22993,47,59.43276
2011-11-06,23394,10,10.278728
2011-11-06,22376,1,1.2193054
2011-11-06,22400,14,15.025259
2011-11-06,22294,4,6.353665
2011-11-06,21175,16,24.636084
2011-11-06,85150,1,4.3774495
2011-11-06,21669,12,17.857002
2011-11-06,84978,18,19.813332
2011-11-06,23306,4,5.274839
2011-11-06,23541,2,4.3955274
2011-11-06,22866,30,38.865704
2011-11-06,35913B,1,1.7304252
2011-11-06,22421,3,8.0329
2011-11-06,22173,7,9.679038
2011-11-06,22293,4,5.072533
2011-11-06,22577,72,92.11781
2011-11-06,22867,47,55.937737
2011-11-06,22859,1,3.8906026
2011-11-06,21415,2,2.8186188
2011-11-06,22171,4,3.9867854
2011-11-06,23545,25,30.285528
2011-11-06,16012,24,29.239758
2011-11-06,22996,12,14.442255
2011-11-06,23392,10,9.887925
2011-11-06,22544,26,28.326435
2011-11-06,21232,25,31.14628
2011-11-06,48129,2,2.1714559
2011-11-06,22296,25,26.648964
2011-11-06,21411,15,15.443949
2011-11-06,23342,1,1.406032
2011-11-06,22694,46,51.543953
2011-11-06,22578,95,114.59792
2011-11-06,23074,4,5.2762837
2011-11-06,21385,6,8.239053
2011-11-06,85040A,54,55.10145
2011-11-06,20719,24,27.072933
2011-11-06,23207,24,26.350452
2011-11-06,21908,6,6.6123195
2011-11-06,22487,3,3.1194348
2011-11-06,23393,15,15.411947
2011-11-06,23167,16,19.019981
2011-11-06,21555,6,6.379664
2011-11-06,22617,6,7.917126
2011-11-06,22374,2,2.34193
2011-11-06,22559,4,4.008744
2011-11-06,23543,17,18.416698
2011-11-06,22865,80,92.47347
2011-11-06,22995,13,14.747207
2011-11-06,22295,2,4.1039224
2011-11-06,72741,90,92.08259
2011-11-07,22560,24,36.253147
2011-11-07,23570,408,430.73502
2011-11-07,23208,12,15.663731
2011-11-07,23014,2,2.2390628
2011-11-07,47503A,24,28.563921
2011-11-07,22891,10,9.971739
2011-11-07,22335,22,23.808907
2011-11-07,23110,6,5.770018
2011-11-07,23235,1,1.6661094
2011-11-07,21755,3,5.282768
2011-11-07,23025,6,6.445069
2011-11-07,23323,6,9.281935
2011-11-07,22666,9,20.991419
2011-11-07,22965,1,1.3953298
2011-11-07,22097,7,7.001095
2011-11-07,20758,3,3.66746
2011-11-07,POST,13,13.080002
2011-11-07,37449,2,2.1537328
2011-11-07,22534,24,29.40936
2011-11-07,21791,239,249.91183
2011-11-07,51014C,240,251.43459
2011-11-07,20686,2,2.4856005
2011-11-07,22413,12,13.107953
2011-11-07,22476,4,4.6609225
2011-11-07,23238,26,27.459517
2011-11-07,22940,9,11.754243
2011-11-07,20756,3,3.5359514
2011-11-07,23295,8,12.871649
2011-11-07,82001S,27,28.150816
2011-11-07,23566,12,12.941719
2011-11-07,22262,12,12.84451
2011-11-07,21428,1,1.9563912
2011-11-07,23504,151,156.31067
2011-11-07,22585,18,22.619102
2011-11-07,21508,12,14.121403
2011-11-07,21817,36,42.82413
2011-11-07,22644,6,6.7798333
2011-11-07,22771,60,64.7825
2011-11-07,20757,3,3.4970875
2011-11-07,22551,168,178.32298
2011-11-07,21668,66,72.33809
2011-11-07,22069,3,3.506579
2011-11-07,51014A,24,32.67624
2011-11-07,23200,5,7.3272767
2011-11-07,22467,53,64.17454
2011-11-07,22595,36,42.76203
2011-11-07,22558,1,6.799544
2011-11-07,22730,6,9.924587
2011-11-07,84879,24,44.963783
2011-11-07,82484,4,8.409611
2011-11-07,22070,1,2.2759843
2011-11-07,20973,136,144.08311
2011-11-07,22475,2,1.8287157
2011-11-07,72127,3,3.860417
2011-11-07,22747,2,2.3802037
2011-11-07,21373,3,4.151256
2011-11-07,85176,13,13.563984
2011-11-07,23542,4,5.266909
2011-11-07,22333,8,9.959229
2011-11-07,21094,18,22.447659
2011-11-07,20978,1,3.278823
2011-11-07,21990,17,19.052204
2011-11-07,23185,6,6.5339036
2011-11-07,21372,5,5.291115
2011-11-07,21818,92,101.46463
2011-11-07,21213,24,32.314415
2011-11-07,22966,36,44.53365
2011-11-07,23457,2,2.2275662
2011-11-07,85177,12,13.185562
2011-11-07,22492,207,218.34625
2011-11-07,23237,1,1.4927925
2011-11-07,23503,145,153.51027
2011-11-07,20970,4,5.4343753
2011-11-07,22796,2,2.025804
2011-11-07,23322,15,23.828884
2011-11-07,22775,24,30.1869
2011-11-07,23569,17,19.123327
2011-11-07,21671,36,37.937935
2011-11-07,23314,4,4.123673
2011-11-07,20760,3,3.6573825
2011-11-07,21115,1,1.3244563
2011-11-07,20712,32,36.717407
2011-11-07,22635,2,2.061112
2011-11-07,23199,39,40.507698
2011-11-07,22093,47,50.140995
2011-11-07,37450,3,3.2132134
2011-11-07,21934,13,13.935138
2011-11-07,22424,1,1.246796
2011-11-07,21914,19,21.061808
2011-11-07,85099C,32,33.027805
2011-11-07,22748,2,2.2267766
2011-11-07,23394,7,7.4847684
2011-11-07,23367,133,140.10066
2011-11-07,22096,5,5.4257073
2011-11-07,22805,36,37.84381
2011-11-07,23255,4,5.422398
2011-11-07,23454,2,2.0361943
2011-11-07,21356,3,3.810656
2011-11-07,22384,30,37.51459
2011-11-07,22567,4,3.9384732
2011-11-07,23502,14,15.335272
2011-11-07,23460,2,2.0840564
2011-11-07,21108,36,39.108727
2011-11-07,23455,2,3.3285108
2011-11-07,23236,2,2.8748708
2011-11-07,22818,60,63.829323
2011-11-07,22731,2,2.5880694
2011-11-07,21819,15,21.995556
2011-11-07,22095,5,6.244942
2011-11-07,21824,24,33.61876
2011-11-07,23300,122,129.41483
2011-11-07,84849D,2,2.6590848
2011-11-07,23456,4,4.683251
2011-11-07,15056BL,2,3.7228916
2011-11-07,23256,6,7.9691052
2011-11-07,22375,4,4.387981
2011-11-07,23313,101,109.11673
2011-11-07,22418,50,54.44899
2011-11-07,23263,2,5.836844
2011-11-07,23534,20,25.375408
2011-11-07,72232,12,15.909702
2011-11-07,23508,74,78.56286
2011-11-07,22571,23,26.118584
2011-11-07,20713,12,14.500181
2011-11-07,21354,2,3.2932181
2011-11-07,22269,16,18.129261
2011-11-07,75049L,2,3.0471559
2011-11-07,22646,1,1.031094
2011-11-07,22383,13,19.161432
2011-11-07,23393,13,13.649948
2011-11-07,23121,24,25.37407
2011-11-07,22063,2,2.326662
2011-11-07,84406B,1,2.0927663
2011-11-07,22199,1,1.1703886
2011-11-07,22683,1,1.8986896
2011-11-07,23201,330,346.67844
2011-11-07,23438,12,15.157537
2011-11-07,22616,138,159.71663
2011-11-07,21620,2,3.143199
2011-11-07,37447,12,12.956432
2011-11-07,23348,2,3.2714086
2011-11-07,84279P,3,3.0776467
2011-11-07,21619,26,28.744091
2011-11-07,85123A,95,137.12285
2011-11-07,22625,4,4.1378293
2011-11-07,23371,63,65.27877
2011-11-07,22200,4,4.2884536
2011-11-07,23507,40,41.951355
2011-11-07,23326,6,20.323635
2011-11-07,22613,1,1.3689703
2011-11-07,21874,12,26.622486
2011-11-07,23089,2,3.0788836
2011-11-07,23012,6,6.8969626
2011-11-07,21519,24,28.082714
2011-11-07,21770,7,7.4845414
2011-11-07,20846,4,5.9132566
2011-11-07,22661,1,1.7296232
2011-11-07,21494,6,6.8892064
2011-11-07,23564,12,13.390911
2011-11-07,21258,5,5.4274516
2011-11-07,85199S,1,7.081261
2011-11-07,22406,1,1.2425016
2011-11-07,84012,24,26.006517
2011-11-07,21975,2,5.2921433
2011-11-07,22303,12,26.770332
2011-11-07,21935,12,13.685428
2011-11-07,85034C,24,27.040873
2011-11-07,22025,12,18.083378
2011-11-07,23437,24,27.841908
2011-11-07,22197,2012,2077.948
2011-11-07,22752,5,5.628032
2011-11-07,22059,2,3.8984342
2011-11-07,21875,12,13.63661
2011-11-07,22357,1,1.2816967
2011-11-07,22500,1,1.2941879
2011-11-07,23123,12,13.2288685
2011-11-07,23207,96,100.77312
2011-11-07,90099,1,0.0
2011-11-07,22061,5,5.431124
2011-11-07,85123a,3,2.8845925
2011-11-07,22996,121,128.04347
2011-11-07,22678,4,5.531752
2011-11-07,35471D,10,11.751902
2011-11-07,47559B,22,24.862045
2011-11-07,21773,2,2.336495
2011-11-07,90162B,6,5.0570016
2011-11-07,23532,4,3.4713292
2011-11-07,23122,26,26.670982
2011-11-07,21944,1,1.4536227
2011-11-07,23265,16,18.11837
2011-11-07,23342,2,1.990599
2011-11-07,22111,52,56.390007
2011-11-07,22566,12,12.348246
2011-11-07,23231,50,57.765427
2011-11-07,37446,3,3.0983071
2011-11-07,21559,3,5.348657
2011-11-07,21930,34,38.161484
2011-11-07,22894,1,1.3295101
2011-11-07,22989,3,5.1389546
2011-11-07,22892,24,27.369766
2011-11-07,23439,146,157.44728
2011-11-07,22794,2,1.8934664
2011-11-07,23114,9,9.027392
2011-11-07,23293,72,78.89969
2011-11-07,22634,2,2.128323
2011-11-07,23445,20,24.917313
2011-11-07,23565,12,12.808813
2011-11-07,84519A,6,5.937798
2011-11-07,23013,1,1.6191314
2011-11-07,22621,1,6.9399343
2011-11-07,22990,1,1.4401478
2011-11-07,21947,12,12.602316
2011-11-07,21890,26,27.448809
2011-11-07,15056N,1,2.3743958
2011-11-07,85017B,11,11.207628
2011-11-07,21761,1,1.0701889
2011-11-07,48194,11,11.021654
2011-11-07,85032B,3,2.8296494
2011-11-07,23370,50,53.37744
2011-11-07,21162,4,8.40518
2011-11-07,21618,14,15.5582905
2011-11-07,23168,6,9.446718
2011-11-07,21174,2,6.474028
2011-11-07,85049a,1,0.0
2011-11-07,23369,61,63.125385
2011-11-07,82551,28,29.718155
2011-11-07,22099,41,42.71685
2011-11-07,23401,2,2.31249
2011-11-07,23349,48,54.76067
2011-11-07,23212,7,9.368292
2011-11-07,22795,2,1.9427341
2011-11-07,85066,3,4.8984265
2011-11-07,22100,6,6.5544353
2011-11-07,22068,2,2.8651705
2011-11-07,21122,3,4.333978
2011-11-07,84535B,18,19.999481
2011-11-07,23505,75,77.016914
2011-11-07,23234,15,23.098293
2011-11-07,23183,1,1.4833177
2011-11-07,23115,9,9.198328
2011-11-07,22064,2,2.2231393
2011-11-07,85049e,1,1.8214649
2011-11-07,23324,2,2.06564
2011-11-07,20668,600,618.5033
2011-11-07,22065,54,62.789825
2011-11-07,23158,13,14.3829365
2011-11-07,DOT,1,0.0
2011-11-07,22684,3,3.2081943
2011-11-07,47518F,24,25.616148
2011-11-07,23325,2,4.4703317
2011-11-07,84536B,2,4.705931
2011-11-07,20685,8,10.364355
2011-11-07,23232,100,114.39526
2011-11-07,23312,16,17.199812
2011-11-07,22770,1,1.3430313
2011-11-07,21988,1,2.2707496
2011-11-07,22328,2,5.328728
2011-11-07,21355,2,2.3642118
2011-11-07,21813,6,7.9552016
2011-11-07,21802,5,11.418503
2011-11-07,22024,12,14.273605
2011-11-07,23338,1,1.6104063
2011-11-07,23182,50,52.08225
2011-11-07,22371,8,8.606925
2011-11-07,23233,50,57.749863
2011-11-07,22294,24,26.662188
2011-11-07,22207,3,6.5759425
2011-11-07,22107,2,2.7489324
2011-11-07,37448,4,6.155276
2011-11-07,22593,48,51.858593
2011-11-07,84509A,16,15.902996
2011-11-07,23264,40,42.403755
2011-11-07,20886,1,1.4454702
2011-11-07,22376,6,6.1955905
2011-11-07,85049E,12,14.2834015
2011-11-07,85014A,8,8.863522
2011-11-07,90018A,3,2.9306645
2011-11-07,22969,12,16.157568
2011-11-07,22170,1,1.1975287
2011-11-07,22267,24,28.298716
2011-11-07,20956,12,14.109946
2011-11-07,21981,1,3.5142713
2011-11-07,23366,76,88.25643
2011-11-07,23186,6,10.005016
2011-11-07,21116,6,7.392557
2011-11-07,22089,8,9.154403
2011-11-07,22737,17,19.349686
2011-11-07,20974,15,17.509212
2011-11-07,85099F,35,39.24646
2011-11-07,23535,21,23.512524
2011-11-07,21932,2,3.28227
2011-11-07,22386,35,41.626904
2011-11-07,48111,1,1.6267971
2011-11-07,23192,151,157.27016
2011-11-07,84580,1,1.8108524
2011-11-07,21121,4,5.6001434
2011-11-07,23538,1,1.6240133
2011-11-07,22812,11,13.848848
2011-11-07,23493,171,186.00566
2011-11-07,22951,1,1.6420721
2011-11-07,21745,24,25.037605
2011-11-07,22690,4,4.208381
2011-11-07,23196,3,4.7248464
2011-11-07,22472,3,2.9263835
2011-11-07,23355,141,164.14154
2011-11-07,85049G,3,3.1031766
2011-11-07,22668,1,1.5390953
2011-11-07,22960,28,37.1045
2011-11-07,22952,301,323.89075
2011-11-07,23077,370,397.97958
2011-11-07,21015,24,27.523613
2011-11-07,22471,3,3.0437531
2011-11-07,85173,1,1.9608883
2011-11-07,23317,11,11.192164
2011-11-07,23483,84,88.38514
2011-11-07,71053,4,4.112208
2011-11-07,22411,56,58.380924
2011-11-07,21166,40,49.799297
2011-11-07,23298,9,10.787376
2011-11-07,84947,6,13.499012
2011-11-07,20657,4,4.3644605
2011-11-07,21264,12,13.462034
2011-11-07,23396,5,5.175384
2011-11-07,22080,1,2.3307033
2011-11-07,22342,24,26.195234
2011-11-07,23034,18,18.264263
2011-11-07,21014,48,53.097935
2011-11-07,35953,48,57.484432
2011-11-07,23479,13,13.552166
2011-11-07,85114B,2,2.4450078
2011-11-07,23100,1,4.1423078
2011-11-07,23352,24,29.14879
2011-11-07,23357,1,1.6050123
2011-11-07,23243,9,10.712103
2011-11-07,79164,18,41.116257
2011-11-07,21844,6,7.730391
2011-11-07,71459,96,99.949524
2011-11-07,22961,97,105.66163
2011-11-07,23681,20,56.28001
2011-11-07,22340,26,29.595942
2011-11-07,22948,24,24.961971
2011-11-07,22549,14,17.393139
2011-11-07,21669,60,66.03413
2011-11-07,22801,1,1.4113735
2011-11-07,22950,12,13.937906
2011-11-07,23539,1,1.542229
2011-11-07,21586,192,202.86858
2011-11-07,23101,31,35.294483
2011-11-07,20711,14,15.038092
2011-11-07,23582,227,240.42113
2011-11-07,20679,6,8.343321
2011-11-07,22445,1,1.6238121
2011-11-07,22623,3,3.4460893
2011-11-07,22531,10,11.387626
2011-11-07,23197,1,3.5903287
2011-11-07,22993,105,117.88344
2011-11-07,22219,34,37.42468
2011-11-07,23397,2,2.1957145
2011-11-07,22090,1,2.9898362
2011-11-07,21479,10,11.10117
2011-11-07,23494,25,25.71833
2011-11-07,23480,14,17.349676
2011-11-07,23356,1,11.669455
2011-11-07,21833,18,19.429771
2011-11-07,23209,34,40.999977
2011-11-07,21739,1,1.5444473
2011-11-07,21210,12,12.802986
2011-11-07,46000R,2,2.2029977
2011-11-07,85136A,1,1.8653682
2011-11-07,22227,57,58.735157
2011-11-07,84375,2,4.3942685
2011-11-07,22739,16,17.102993
2011-11-07,21262,6,7.0996814
2011-11-07,20654,5,5.5173087
2011-11-07,21892,2,4.2843213
2011-11-07,23536,7,9.317806
2011-11-07,22083,17,20.986336
2011-11-07,21741,1,1.6390909
2011-11-07,23041,2,2.2330556
2011-11-07,21429,16,18.459217
2011-11-07,23353,24,30.794237
2011-11-07,22086,539,603.2629
2011-11-07,22166,1,1.1806597
2011-11-07,22807,1,1.3719915
2011-11-07,23245,6,8.857389
2011-11-07,71279,10,9.786488
2011-11-07,23318,60,68.15252
2011-11-07,23194,2,7.764693
2011-11-07,85136C,1,0.0
2011-11-07,85174,10,10.163414
2011-11-07,84708B,1,1.7516636
2011-11-07,23489,7,8.688168
2011-11-07,22530,24,28.19984
2011-11-07,84078A,8,7.4000764
2011-11-07,20983,2,5.065526
2011-11-07,21035,9,9.729482
2011-11-07,21992,26,27.787403
2011-11-07,21832,16,17.319756
2011-11-07,23537,1,1.5671705
2011-11-07,22297,25,28.767239
2011-11-07,23354,155,163.84917
2011-11-07,21742,1,1.1520275
2011-11-07,22390,6,6.548405
2011-11-07,22694,60,66.519585
2011-11-07,23484,8,8.70546
2011-11-07,22393,6,6.216334
2011-11-07,21245,12,13.106812
2011-11-07,23164,4,4.1607575
2011-11-07,23035,6,6.632754
2011-11-07,23583,45,54.8674
2011-11-07,46000S,6,5.9671903
2011-11-07,22594,48,51.895752
2011-11-07,22738,1,2.6768756
2011-11-07,21216,2,2.4371324
2011-11-07,23485,4,3.9021974
2011-11-07,21136,16,20.555035
2011-11-07,22773,12,13.069543
2011-11-07,22082,17,18.947048
2011-11-07,22810,7,9.492219
2011-11-07,22607,1,1.2676834
2011-11-07,21181,1,14.1416
2011-11-07,21577,6,6.315997
2011-11-07,22720,10,13.752493
2011-11-07,23193,1,5.833142
2011-11-07,22867,112,124.48611
2011-11-07,85014B,8,9.4007225
2011-11-07,22804,2,0.68058527
2011-11-07,23490,6,7.0601335
2011-11-07,84884a,2,0.0
2011-11-07,21263,4,4.430646
2011-11-07,20914,2,5.165282
2011-11-07,84596F,9,10.877575
2011-11-07,22470,59,73.703285
2011-11-07,23103,2,8.663914
2011-11-07,22992,101,105.91415
2011-11-07,21232,17,22.437996
2011-11-07,21086,1,4.764796
2011-11-07,23247,70,80.42134
2011-11-07,22698,5,6.580379
2011-11-07,85114A,4,3.4030862
2011-11-07,20751,1,1.940236
2011-11-07,84536A,15,17.436922
2011-11-07,23319,105,113.32301
2011-11-07,22959,50,58.403885
2011-11-07,22348,24,26.773487
2011-11-07,22995,1,2.65655
2011-11-07,23163,1,1.3833421
2011-11-07,22697,6,7.234796
2011-11-07,21003,1,1.2451984
2011-11-07,79321,194,202.30113
2011-11-07,23188,161,167.34496
2011-11-07,21506,12,15.61489
2011-11-07,23541,11,15.209295
2011-11-07,23096,10,12.757643
2011-11-07,21615,12,14.35257
2011-11-07,21820,1,2.25636
2011-11-07,23321,119,131.25813
2011-11-07,21172,3,5.608128
2011-11-07,21137,10,19.794966
2011-11-07,71477,28,30.592936
2011-11-07,22865,98,112.83416
2011-11-07,90170,1,1.9609894
2011-11-07,22561,80,84.56937
2011-11-07,23166,4,4.6820436
2011-11-07,22886,1,1.3783897
2011-11-07,84988,20,20.623352
2011-11-07,22493,25,26.289955
2011-11-07,22469,91,119.10967
2011-11-07,22076,4,4.5344057
2011-11-07,23360,13,14.97127
2011-11-07,23241,6,6.265245
2011-11-07,22385,22,26.345755
2011-11-07,21866,10,10.702297
2011-11-07,22944,12,21.761648
2011-11-07,22167,2,1.9680337
2011-11-07,23198,15,19.861315
2011-11-07,23029,24,24.884302
2011-11-07,21238,8,11.270193
2011-11-07,22991,59,62.05764
2011-11-07,23500,40,45.8882
2011-11-07,23240,16,18.89988
2011-11-07,22605,1,1.3598856
2011-11-07,22548,5,5.369779
2011-11-07,22158,179,189.59575
2011-11-07,22964,3,4.5585246
2011-11-07,23469,6,5.7876964
2011-11-07,23109,8,11.94891
2011-11-07,21891,1,20.359161
2011-11-07,23315,8,8.007733
2011-11-07,22556,12,14.069915
2011-11-07,23239,1,1.5168976
2011-11-07,21931,53,58.998947
2011-11-07,22890,3,3.0376143
2011-11-07,21865,5,5.0853825
2011-11-07,21239,8,8.312586
2011-11-07,23350,13,17.208025
2011-11-07,22617,29,31.305725
2011-11-07,21385,8,10.211139
2011-11-07,21497,25,35.420616
2011-11-07,23462,1,1.7183489
2011-11-07,22659,30,39.902863
2011-11-07,21616,2,4.513823
2011-11-07,20982,2,4.081878
2011-11-07,21977,2,2.7344222
2011-11-07,23094,1,1.4183105
2011-11-07,22746,2,2.538795
2011-11-07,22554,213,227.42548
2011-11-07,22942,12,12.553021
2011-11-07,23026,6,7.1540475
2011-11-07,21731,7,11.591684
2011-11-07,23571,435,460.87512
2011-11-07,23365,116,120.22094
2011-11-07,21754,6,7.7074866
2011-11-07,22943,6,7.251247
2011-11-07,22622,5,5.010958
2011-11-07,22374,8,8.585783
2011-11-07,48116,5,5.346024
2011-11-07,23501,1,4.0801663
2011-11-07,21430,7,8.455784
2011-11-07,22686,2,4.2376285
2011-11-07,22075,3,4.2085385
2011-11-07,21080,18,21.285583
2011-11-07,79066K,32,32.357166
2011-11-07,35954,10,17.639877
2011-11-07,21164,1,1.7432102
2011-11-07,22721,1,1.3323759
2011-11-07,84030E,6,7.729069
2011-11-07,22813,12,13.554546
2011-11-07,22687,1,1.5162185
2011-11-07,22798,2,2.4449544
2011-11-07,82552,15,20.121643
2011-11-07,22667,4,5.2514644
2011-11-07,22236,2,1.8903135
2011-11-07,22994,11,13.591978
2011-11-07,22555,3,4.0015445
2011-11-07,23316,2,2.1061378
2011-11-07,23033,12,13.309641
2011-11-07,20975,9,10.049608
2011-11-07,22636,8,8.166166
2011-11-07,23190,14,14.784645
2011-11-07,82583,17,22.238707
2011-11-07,23108,4,4.518583
2011-11-07,20699,1,1.4956179
2011-11-07,23691,25,44.54514
2011-11-07,21993,7,9.290516
2011-11-07,21867,5,5.442082
2011-11-07,84969,1,1.7616619
2011-11-07,22736,11,12.461857
2011-11-07,84581,1,1.7861007
2011-11-07,22568,4,6.3643613
2011-11-07,23341,2,2.102899
2011-11-07,23191,14,14.7582655
2011-11-07,23165,3,4.4623723
2011-11-07,21733,42,59.165688
2011-11-07,21591,36,39.936607
2011-11-07,23476,12,11.725786
2011-11-07,21912,4,4.764831
2011-11-07,23358,1,1.7402996
2011-11-07,23307,25,29.221842
2011-11-07,85040a,3,2.8628144
2011-11-07,21328,13,13.64266
2011-11-07,22584,24,24.846363
2011-11-07,22091,36,38.233894
2011-11-07,37500,12,11.914267
2011-11-07,23581,416,440.34113
2011-11-07,23320,15,18.523886
2011-11-07,85232D,6,5.7656903
2011-11-07,23242,1,1.6060785
2011-11-07,23499,145,155.14748
2011-11-07,22670,3,3.7722325
2011-11-07,22947,8,9.836448
2011-11-07,21670,30,38.825176
2011-11-07,22577,48,68.24633
2011-11-07,23189,48,49.6975
2011-11-07,22629,79,85.77113
2011-11-07,23252,1,1.6416086
2011-11-07,21592,9,10.417554
2011-11-07,23296,12,15.873678
2011-11-07,23351,125,133.95169
2011-11-07,22945,12,19.456854
2011-11-07,22624,7,7.78746
